device_name,date,time_window,actual_start_time,actual_end_time,daily_consumption,adjusted_start_value,end_value,window_first_reading,readings_count
Machine1,"August 19, 2025",2025-08-19 07:30:00 - 2025-08-20 07:29:00,2025-08-19 07:30,2025-08-20 07:29,1599,1687495,1689094,1687496,1411
Machine1,"August 20, 2025",2025-08-20 07:30:00 - 2025-08-21 07:29:00,2025-08-20 07:30,2025-08-21 07:29,1632,1689094,1690726,1689095,1434
Machine1,"August 21, 2025",2025-08-21 07:30:00 - 2025-08-22 07:29:00,2025-08-21 07:30,2025-08-22 07:29,2026,1690726,1692751,1690727,1353
Machine1,"August 22, 2025",2025-08-22 07:30:00 - 2025-08-23 07:29:00,2025-08-22 07:30,2025-08-23 07:29,1541,1692751,1694292,1692752,1434
Machine1,"August 23, 2025",2025-08-23 07:30:00 - 2025-08-24 07:29:00,2025-08-23 07:30,2025-08-24 07:29,1998,1694292,1696290,1694293,1445
Machine1,"August 24, 2025",2025-08-24 07:30:00 - 2025-08-25 07:29:00,2025-08-24 07:30,2025-08-25 07:29,1720,1696290,1698010,1696291,1362
Machine1,"August 25, 2025",2025-08-25 07:30:00 - 2025-08-26 07:29:00,2025-08-25 07:30,2025-08-26 07:29,2039,1698010,1700049,1698011,1458
Machine1,"August 26, 2025",2025-08-26 07:30:00 - 2025-08-27 07:29:00,2025-08-26 07:30,2025-08-27 07:29,1309,1700049,1701358,1700050,1436
Machine1,"August 27, 2025",2025-08-27 07:30:00 - 2025-08-28 07:29:00,2025-08-27 07:30,2025-08-28 07:29,1460,1701358,1702818,1701359,1371
Machine1,"August 28, 2025",2025-08-28 07:30:00 - 2025-08-29 07:29:00,2025-08-28 07:30,2025-08-29 07:29,1747,1702818,1704566,1702819,1337
Machine1,"August 29, 2025",2025-08-29 07:30:00 - 2025-08-30 07:29:00,2025-08-29 07:30,2025-08-30 07:29,1443,1704566,1706008,1704567,1387
Machine1,"August 30, 2025",2025-08-30 07:30:00 - 2025-08-31 07:29:00,2025-08-30 07:30,2025-08-31 07:29,1557,1706008,1707565,1706009,1373
Machine1,"August 31, 2025",2025-08-31 07:30:00 - 2025-09-01 07:29:00,2025-08-31 07:30,2025-09-01 07:29,1917,1707565,1709483,1707566,1369
Machine1,"September 1, 2025",2025-09-01 07:30:00 - 2025-09-02 07:29:00,2025-09-01 07:30,2025-09-02 07:29,1972,1709483,1711454,1709484,1422
Machine1,"September 2, 2025",2025-09-02 07:30:00 - 2025-09-03 07:29:00,2025-09-02 07:30,2025-09-03 07:29,1137,1711454,1712592,1711456,1458
Machine1,"September 3, 2025",2025-09-03 07:30:00 - 2025-09-04 07:29:00,2025-09-03 07:30,2025-09-04 07:29,1985,1712592,1714576,1712592,1454
Machine1,"September 4, 2025",2025-09-04 07:30:00 - 2025-09-05 07:29:00,2025-09-04 07:30,2025-09-05 07:29,1514,1714576,1716091,1714578,1402
Machine1,"September 5, 2025",2025-09-05 07:30:00 - 2025-09-06 07:29:00,2025-09-05 07:30,2025-09-06 07:29,1397,1716091,1717488,1716092,1377
Machine1,"September 6, 2025",2025-09-06 07:30:00 - 2025-09-07 07:29:00,2025-09-06 07:30,2025-09-07 07:29,2115,1717488,1719602,1717489,1377
Machine1,"September 7, 2025",2025-09-07 07:30:00 - 2025-09-08 07:29:00,2025-09-07 07:30,2025-09-08 07:29,1640,1719602,1721243,1719603,1330
Machine1,"September 8, 2025",2025-09-08 07:30:00 - 2025-09-09 07:29:00,2025-09-08 07:30,2025-09-09 07:29,1000,1721243,1722243,1721244,1430
Machine1,"September 9, 2025",2025-09-09 07:30:00 - 2025-09-10 07:29:00,2025-09-09 07:30,2025-09-10 07:29,1616,1722243,1723859,1722244,1460
Machine1,"September 10, 2025",2025-09-10 07:30:00 - 2025-09-11 07:29:00,2025-09-10 07:30,2025-09-11 07:29,1742,1723859,1725601,1723860,1385
Machine1,"September 11, 2025",2025-09-11 07:30:00 - 2025-09-12 07:29:00,2025-09-11 07:30,2025-09-12 07:29,1185,1725601,1726786,1725602,1399
Machine1,"September 12, 2025",2025-09-12 07:30:00 - 2025-09-13 07:29:00,2025-09-12 07:30,2025-09-13 07:29,1320,1726786,1728107,1726788,1375
Machine1,"September 13, 2025",2025-09-13 07:30:00 - 2025-09-14 07:29:00,2025-09-13 07:30,2025-09-14 07:29,1339,1728107,1729446,1728108,1445
Machine1,"September 14, 2025",2025-09-14 07:30:00 - 2025-09-15 07:29:00,2025-09-14 07:30,2025-09-15 07:29,1945,1729446,1731391,1729447,1380
Machine1,"September 15, 2025",2025-09-15 07:30:00 - 2025-09-16 07:29:00,2025-09-15 07:30,2025-09-16 07:29,1753,1731391,1733144,1731392,1402
