device_name,date,time_window,actual_start_time,actual_end_time,daily_consumption,adjusted_start_value,end_value,window_first_reading,readings_count
Machine2,"August 21, 2025",2025-08-21 07:30:00 - 2025-08-22 07:29:00,2025-08-21 07:30,2025-08-22 07:29,696,1456206,1456902,1456206,1450
Machine2,"August 22, 2025",2025-08-22 07:30:00 - 2025-08-23 07:29:00,2025-08-22 07:30,2025-08-23 07:29,790,1456902,1457692,1456902,1436
Machine2,"August 23, 2025",2025-08-23 07:30:00 - 2025-08-24 07:29:00,2025-08-23 07:30,2025-08-24 07:29,800,1457692,1458492,1457692,1450
Machine2,"August 24, 2025",2025-08-24 07:30:00 - 2025-08-25 07:29:00,2025-08-24 07:30,2025-08-25 07:29,800,1458492,1459292,1458492,1400
Machine2,"August 25, 2025",2025-08-25 07:30:00 - 2025-08-26 07:29:00,2025-08-25 07:30,2025-08-26 07:29,800,1459292,1460092,1459292,1434
Machine2,"August 26, 2025",2025-08-26 07:30:00 - 2025-08-27 07:29:00,2025-08-26 07:30,2025-08-27 07:29,800,1460092,1460892,1460092,1400
Machine2,"August 27, 2025",2025-08-27 07:30:00 - 2025-08-28 07:29:00,2025-08-27 07:30,2025-08-28 07:29,605,1460892,1461497,1460892,1450
Machine2,"August 28, 2025",2025-08-28 07:30:00 - 2025-08-29 07:29:00,2025-08-28 07:30,2025-08-29 07:29,687,1461497,1462184,1461497,1450
Machine2,"August 29, 2025",2025-08-29 07:30:00 - 2025-08-30 07:29:00,2025-08-29 07:30,2025-08-30 07:29,800,1462184,1462984,1462184,1400
Machine2,"August 30, 2025",2025-08-30 07:30:00 - 2025-08-31 07:29:00,2025-08-30 07:30,2025-08-31 07:29,800,1462984,1463784,1462984,1400
Machine2,"August 31, 2025",2025-08-31 07:30:00 - 2025-09-01 07:29:00,2025-08-31 07:30,2025-09-01 07:29,600,1463784,1464384,1463784,1450
Machine2,"September 1, 2025",2025-09-01 07:30:00 - 2025-09-02 07:29:00,2025-09-01 07:30,2025-09-02 07:29,600,1464384,1464984,1464384,1400
Machine2,"September 2, 2025",2025-09-02 07:30:00 - 2025-09-03 07:29:00,2025-09-02 07:30,2025-09-03 07:29,600,1464984,1465584,1464984,1433
Machine2,"September 3, 2025",2025-09-03 07:30:00 - 2025-09-04 07:29:00,2025-09-03 07:30,2025-09-04 07:29,800,1465584,1466384,1465584,1450
Machine2,"September 4, 2025",2025-09-04 07:30:00 - 2025-09-05 07:29:00,2025-09-04 07:30,2025-09-05 07:29,600,1466384,1466984,1466384,1450
Machine2,"September 5, 2025",2025-09-05 07:30:00 - 2025-09-06 07:29:00,2025-09-05 07:30,2025-09-06 07:29,611,1466984,1467595,1466984,1400
Machine2,"September 6, 2025",2025-09-06 07:30:00 - 2025-09-07 07:29:00,2025-09-06 07:30,2025-09-07 07:29,600,1467595,1468195,1467595,1450
Machine2,"September 7, 2025",2025-09-07 07:30:00 - 2025-09-08 07:29:00,2025-09-07 07:30,2025-09-08 07:29,600,1468195,1468795,1468195,1400
Machine2,"September 8, 2025",2025-09-08 07:30:00 - 2025-09-09 07:29:00,2025-09-08 07:30,2025-09-09 07:29,800,1468795,1469595,1468795,1450
Machine2,"September 9, 2025",2025-09-09 07:30:00 - 2025-09-10 07:29:00,2025-09-09 07:30,2025-09-10 07:29,800,1469595,1470395,1469595,1450
Machine2,"September 10, 2025",2025-09-10 07:30:00 - 2025-09-11 07:29:00,2025-09-10 07:30,2025-09-11 07:29,800,1470395,1471195,1470395,1446
Machine2,"September 11, 2025",2025-09-11 07:30:00 - 2025-09-12 07:29:00,2025-09-11 07:30,2025-09-12 07:29,800,1471195,1471995,1471195,1450
Machine2,"September 12, 2025",2025-09-12 07:30:00 - 2025-09-13 07:29:00,2025-09-12 07:30,2025-09-13 07:29,675,1471995,1472670,1471995,1400
Machine2,"September 13, 2025",2025-09-13 07:30:00 - 2025-09-14 07:29:00,2025-09-13 07:30,2025-09-14 07:29,600,1472670,1473270,1472670,1450
Machine2,"September 14, 2025",2025-09-14 07:30:00 - 2025-09-15 07:29:00,2025-09-14 07:30,2025-09-15 07:29,600,1473270,1473870,1473270,1400
Machine2,"September 15, 2025",2025-09-15 07:30:00 - 2025-09-16 07:29:00,2025-09-15 07:30,2025-09-16 07:29,725,1473870,1474595,1473870,1400
