device_name,date,time_window,actual_start_time,actual_end_time,daily_consumption,adjusted_start_value,end_value,window_first_reading,readings_count
machine3,"August 28, 2025",2025-08-28 07:30:00 - 2025-08-29 07:29:00,2025-08-28 07:30,2025-08-29 07:29,1737,1008081,1009818,1008081,1400
machine3,"August 29, 2025",2025-08-29 07:30:00 - 2025-08-30 07:29:00,2025-08-29 07:30,2025-08-30 07:29,1400,1009818,1011218,1009818,1450
machine3,"August 30, 2025",2025-08-30 07:30:00 - 2025-08-31 07:29:00,2025-08-30 07:30,2025-08-31 07:29,2000,1011218,1013218,1011218,1450
machine3,"August 31, 2025",2025-08-31 07:30:00 - 2025-09-01 07:29:00,2025-08-31 07:30,2025-09-01 07:29,2000,1013218,1015218,1013218,1450
machine3,"September 1, 2025",2025-09-01 07:30:00 - 2025-09-02 07:29:00,2025-09-01 07:30,2025-09-02 07:29,1400,1015218,1016618,1015218,1405
machine3,"September 2, 2025",2025-09-02 07:30:00 - 2025-09-03 07:29:00,2025-09-02 07:30,2025-09-03 07:29,1942,1016618,1018560,1016618,1400
machine3,"September 3, 2025",2025-09-03 07:30:00 - 2025-09-04 07:29:00,2025-09-03 07:30,2025-09-04 07:29,1400,1018560,1019960,1018560,1432
machine3,"September 4, 2025",2025-09-04 07:30:00 - 2025-09-05 07:29:00,2025-09-04 07:30,2025-09-05 07:29,1400,1019960,1021360,1019960,1411
machine3,"September 5, 2025",2025-09-05 07:30:00 - 2025-09-06 07:29:00,2025-09-05 07:30,2025-09-06 07:29,1400,1021360,1022760,1021360,1411
machine3,"September 6, 2025",2025-09-06 07:30:00 - 2025-09-07 07:29:00,2025-09-06 07:30,2025-09-07 07:29,1400,1022760,1024160,1022760,1400
machine3,"September 7, 2025",2025-09-07 07:30:00 - 2025-09-08 07:29:00,2025-09-07 07:30,2025-09-08 07:29,1802,1024160,1025962,1024160,1400
machine3,"September 8, 2025",2025-09-08 07:30:00 - 2025-09-09 07:29:00,2025-09-08 07:30,2025-09-09 07:29,1400,1025962,1027362,1025962,1400
machine3,"September 9, 2025",2025-09-09 07:30:00 - 2025-09-10 07:29:00,2025-09-09 07:30,2025-09-10 07:29,2000,1027362,1029362,1027362,1415
machine3,"September 10, 2025",2025-09-10 07:30:00 - 2025-09-11 07:29:00,2025-09-10 07:30,2025-09-11 07:29,1400,1029362,1030762,1029362,1442
machine3,"September 11, 2025",2025-09-11 07:30:00 - 2025-09-12 07:29:00,2025-09-11 07:30,2025-09-12 07:29,1548,1030762,1032310,1030762,1400
machine3,"September 12, 2025",2025-09-12 07:30:00 - 2025-09-13 07:29:00,2025-09-12 07:30,2025-09-13 07:29,2000,1032310,1034310,1032310,1450
machine3,"September 13, 2025",2025-09-13 07:30:00 - 2025-09-14 07:29:00,2025-09-13 07:30,2025-09-14 07:29,1400,1034310,1035710,1034310,1431
machine3,"September 14, 2025",2025-09-14 07:30:00 - 2025-09-15 07:29:00,2025-09-14 07:30,2025-09-15 07:29,1400,1035710,1037110,1035710,1400
machine3,"September 15, 2025",2025-09-15 07:30:00 - 2025-09-16 07:29:00,2025-09-15 07:30,2025-09-16 07:29,2000,1037110,1039110,1037110,1400
