device_name,start_date_time,end_date_time,actual_start_time,actual_end_time,time_slot,date,production_output,start_counter_value,end_counter_value,readings_count,reset_count,pre_reset_sum
Machine2,2025-03-14 08:30,2025-03-14 09:30,2025-03-14 08:30,2025-03-14 09:29,08:30-09:30,"March 14, 2025",409.36,17217166.84,17217576.20,59,0,0
Machine2,2025-03-14 09:30,2025-03-14 10:30,2025-03-14 09:30,2025-03-14 10:29,09:30-10:30,"March 14, 2025",22.44,17217576.20,17217598.64,59,0,0
Machine2,2025-03-14 10:30,2025-03-14 11:30,2025-03-14 10:30,2025-03-14 11:29,10:30-11:30,"March 14, 2025",11.56,17217598.64,17217610.20,59,0,0
Machine2,2025-03-14 11:30,2025-03-14 12:30,2025-03-14 11:30,2025-03-14 12:29,11:30-12:30,"March 14, 2025",540.60,17217614.28,17218154.88,59,0,0
Machine2,2025-03-14 12:30,2025-03-14 13:30,2025-03-14 12:30,2025-03-14 13:29,12:30-13:30,"March 14, 2025",27.88,17218161.68,17218189.56,59,0,0
Machine2,2025-03-14 13:30,2025-03-14 14:30,2025-03-14 13:30,2025-03-14 14:29,13:30-14:30,"March 14, 2025",1035.64,17218189.56,17219225.20,59,0,0
Machine2,2025-03-14 14:30,2025-03-14 15:30,2025-03-14 14:30,2025-03-14 15:29,14:30-15:30,"March 14, 2025",1179.12,17219242.20,17220421.32,59,0,0
Machine2,2025-03-14 15:30,2025-03-14 16:30,2025-03-14 15:30,2025-03-14 16:29,15:30-16:30,"March 14, 2025",113.56,17220445.12,17220558.68,59,0,0
Machine2,2025-03-14 16:30,2025-03-14 17:30,2025-03-14 16:30,2025-03-14 17:29,16:30-17:30,"March 14, 2025",884.68,17220564.12,17221448.80,59,0,0
Machine2,2025-03-14 17:30,2025-03-14 18:30,2025-03-14 17:30,2025-03-14 18:29,17:30-18:30,"March 14, 2025",547.40,17221473.96,17222021.36,59,0,0
Machine2,2025-03-14 18:30,2025-03-14 19:30,2025-03-14 18:30,2025-03-14 19:29,18:30-19:30,"March 14, 2025",399.84,17222021.36,17222421.20,59,0,0
Machine2,2025-03-15 07:30,2025-03-15 08:30,2025-03-15 07:30,2025-03-15 08:29,07:30-08:30,"March 15, 2025",981.24,17240553.40,17241534.64,59,0,0
Machine2,2025-03-15 08:30,2025-03-15 09:30,2025-03-15 08:30,2025-03-15 09:29,08:30-09:30,"March 15, 2025",1505.52,17241572.72,17243078.24,59,0,0
Machine2,2025-03-15 09:30,2025-03-15 10:30,2025-03-15 09:30,2025-03-15 10:29,09:30-10:30,"March 15, 2025",501.84,17243078.24,17243580.08,59,0,0
Machine2,2025-03-15 10:30,2025-03-15 11:30,2025-03-15 10:30,2025-03-15 11:29,10:30-11:30,"March 15, 2025",63.92,17243580.08,17243644.00,59,0,0
Machine2,2025-03-15 11:30,2025-03-15 12:30,2025-03-15 11:30,2025-03-15 12:29,11:30-12:30,"March 15, 2025",594.32,17243644.00,17244238.32,59,0,0
Machine2,2025-03-15 12:30,2025-03-15 13:30,2025-03-15 12:30,2025-03-15 13:29,12:30-13:30,"March 15, 2025",995.52,17244262.80,17245258.32,59,0,0
Machine2,2025-03-15 13:30,2025-03-15 14:30,2025-03-15 13:30,2025-03-15 14:29,13:30-14:30,"March 15, 2025",750.04,17245258.32,17246008.36,59,0,0
Machine2,2025-03-15 14:30,2025-03-15 15:30,2025-03-15 14:30,2025-03-15 15:29,14:30-15:30,"March 15, 2025",568.48,17246032.84,17246601.32,59,0,0
Machine2,2025-03-15 15:30,2025-03-15 16:30,2025-03-15 15:30,2025-03-15 16:29,15:30-16:30,"March 15, 2025",310.08,17246608.12,17246918.20,59,0,0
Machine2,2025-03-15 16:30,2025-03-15 17:30,2025-03-15 16:30,2025-03-15 17:29,16:30-17:30,"March 15, 2025",272.68,17246918.20,17247190.88,59,0,0
Machine2,2025-03-15 17:30,2025-03-15 18:30,2025-03-15 17:30,2025-03-15 18:29,17:30-18:30,"March 15, 2025",539.24,17247190.88,17247730.12,59,0,0
Machine2,2025-03-15 18:30,2025-03-15 19:30,2025-03-15 18:30,2025-03-15 19:29,18:30-19:30,"March 15, 2025",1017.96,17247751.20,17248769.16,59,0,0
Machine2,2025-03-16 07:30,2025-03-16 08:30,2025-03-16 07:30,2025-03-16 08:29,07:30-08:30,"March 16, 2025",347.48,17262199.84,17262547.32,59,0,0
Machine2,2025-03-16 08:30,2025-03-16 09:30,2025-03-16 08:30,2025-03-16 09:29,08:30-09:30,"March 16, 2025",655.52,17262558.88,17263214.40,59,0,0
Machine2,2025-03-16 09:30,2025-03-16 10:30,2025-03-16 09:30,2025-03-16 10:29,09:30-10:30,"March 16, 2025",63.24,17263214.40,17263277.64,59,0,0
Machine2,2025-03-16 10:30,2025-03-16 11:30,2025-03-16 10:30,2025-03-16 11:29,10:30-11:30,"March 16, 2025",893.52,17263277.64,17264171.16,59,0,0
Machine2,2025-03-16 11:30,2025-03-16 12:30,2025-03-16 11:30,2025-03-16 12:28,11:30-12:30,"March 16, 2025",774.52,17264194.28,17264968.80,59,0,0
Machine2,2025-03-16 12:30,2025-03-16 13:30,2025-03-16 12:30,2025-03-16 13:28,12:30-13:30,"March 16, 2025",599.08,17264968.80,17265567.88,59,0,0
Machine2,2025-03-16 13:30,2025-03-16 14:30,2025-03-16 13:30,2025-03-16 14:29,13:30-14:30,"March 16, 2025",1244.40,17265582.84,17266827.24,60,0,0
Machine2,2025-03-16 14:30,2025-03-16 15:30,2025-03-16 14:30,2025-03-16 15:29,14:30-15:30,"March 16, 2025",1781.60,17266857.16,17268638.76,59,0,0
Machine2,2025-03-16 15:30,2025-03-16 16:30,2025-03-16 15:30,2025-03-16 16:29,15:30-16:30,"March 16, 2025",276.08,17268646.24,17268922.32,59,0,0
Machine2,2025-03-16 16:30,2025-03-16 17:30,2025-03-16 16:30,2025-03-16 17:29,16:30-17:30,"March 16, 2025",308.04,17268935.24,17269243.28,59,0,0
Machine2,2025-03-16 17:30,2025-03-16 18:30,2025-03-16 17:30,2025-03-16 18:29,17:30-18:30,"March 16, 2025",911.20,17269243.28,17270154.48,59,0,0
Machine2,2025-03-16 18:30,2025-03-16 19:30,2025-03-16 18:30,2025-03-16 19:29,18:30-19:30,"March 16, 2025",994.16,17270178.96,17271173.12,59,0,0
Machine2,2025-03-17 07:30,2025-03-17 08:30,2025-03-17 07:30,2025-03-17 08:29,07:30-08:30,"March 17, 2025",1245.08,17281568.96,17282814.04,59,0,0
Machine2,2025-03-17 08:30,2025-03-17 09:30,2025-03-17 08:30,2025-03-17 09:29,08:30-09:30,"March 17, 2025",1513.00,17282840.56,17284353.56,59,0,0
Machine2,2025-03-17 09:30,2025-03-17 10:30,2025-03-17 09:30,2025-03-17 10:29,09:30-10:30,"March 17, 2025",2291.60,17284391.64,17286683.24,59,0,0
Machine2,2025-03-17 10:30,2025-03-17 11:30,2025-03-17 10:30,2025-03-17 11:29,10:30-11:30,"March 17, 2025",2209.32,17286718.60,17288927.92,59,0,0
Machine2,2025-03-17 11:30,2025-03-17 12:30,2025-03-17 11:30,2025-03-17 12:29,11:30-12:30,"March 17, 2025",701.76,17288966.00,17289667.76,59,0,0
Machine2,2025-03-17 12:30,2025-03-17 13:30,2025-03-17 12:30,2025-03-17 13:29,12:30-13:30,"March 17, 2025",979.20,17289688.16,17290667.36,59,0,0
Machine2,2025-03-17 13:30,2025-03-17 14:30,2025-03-17 13:30,2025-03-17 14:29,13:30-14:30,"March 17, 2025",514.08,17290667.36,17291181.44,59,0,0
Machine2,2025-03-17 14:30,2025-03-17 15:30,2025-03-17 14:30,2025-03-17 15:29,14:30-15:30,"March 17, 2025",686.80,17291184.84,17291871.64,59,0,0
Machine2,2025-03-17 15:30,2025-03-17 16:30,2025-03-17 15:30,2025-03-17 16:29,15:30-16:30,"March 17, 2025",322.32,17291885.24,17292207.56,59,0,0
Machine2,2025-03-17 16:30,2025-03-17 17:30,2025-03-17 16:30,2025-03-17 17:29,16:30-17:30,"March 17, 2025",631.72,17292207.56,17292839.28,59,0,0
Machine2,2025-03-17 17:30,2025-03-17 18:30,2025-03-17 17:30,2025-03-17 18:29,17:30-18:30,"March 17, 2025",607.24,17292864.44,17293471.68,59,0,0
Machine2,2025-03-17 18:30,2025-03-17 19:30,2025-03-17 18:30,2025-03-17 19:29,18:30-19:30,"March 17, 2025",1884.96,17293512.48,17295397.44,59,0,0
Machine2,2025-03-18 07:30,2025-03-18 08:30,2025-03-18 07:30,2025-03-18 08:29,07:30-08:30,"March 18, 2025",109.48,17302917.56,17303027.04,59,0,0
Machine2,2025-03-18 08:30,2025-03-18 09:30,2025-03-18 08:30,2025-03-18 09:29,08:30-09:30,"March 18, 2025",45.56,17303027.04,17303072.60,59,0,0
Machine2,2025-03-18 09:30,2025-03-18 10:30,2025-03-18 09:30,2025-03-18 10:29,09:30-10:30,"March 18, 2025",716.72,17303073.28,17303790.00,59,0,0
Machine2,2025-03-18 10:30,2025-03-18 11:30,2025-03-18 10:30,2025-03-18 11:29,10:30-11:30,"March 18, 2025",633.08,17303790.00,17304423.08,59,0,0
Machine2,2025-03-18 11:30,2025-03-18 12:30,2025-03-18 11:30,2025-03-18 12:29,11:30-12:30,"March 18, 2025",994.84,17304440.08,17305434.92,59,0,0
Machine2,2025-03-18 12:30,2025-03-18 13:30,2025-03-18 12:30,2025-03-18 13:29,12:30-13:30,"March 18, 2025",588.20,17305451.92,17306040.12,59,0,0
Machine2,2025-03-18 13:30,2025-03-18 14:30,2025-03-18 13:30,2025-03-18 14:29,13:30-14:30,"March 18, 2025",1617.72,17306044.20,17307661.92,59,0,0
Machine2,2025-03-18 14:30,2025-03-18 15:30,2025-03-18 14:30,2025-03-18 15:29,14:30-15:30,"March 18, 2025",1009.80,17307689.12,17308698.92,59,0,0
Machine2,2025-03-18 15:30,2025-03-18 16:30,2025-03-18 15:30,2025-03-18 16:29,15:30-16:30,"March 18, 2025",198.56,17308698.92,17308897.48,59,0,0
Machine2,2025-03-18 16:30,2025-03-18 17:30,2025-03-18 16:30,2025-03-18 17:29,16:30-17:30,"March 18, 2025",590.24,17308910.40,17309500.64,59,0,0
Machine2,2025-03-18 17:30,2025-03-18 18:30,2025-03-18 17:30,2025-03-18 18:29,17:30-18:30,"March 18, 2025",614.04,17309525.80,17310139.84,59,0,0
Machine2,2025-03-18 18:30,2025-03-18 19:30,2025-03-18 18:30,2025-03-18 19:29,18:30-19:30,"March 18, 2025",962.20,17310159.56,17311121.76,59,0,0
Machine2,2025-03-19 07:30,2025-03-19 08:30,2025-03-19 07:30,2025-03-19 08:29,07:30-08:30,"March 19, 2025",406.64,17320456.80,17320863.44,59,0,0
Machine2,2025-03-19 08:30,2025-03-19 09:30,2025-03-19 08:30,2025-03-19 09:29,08:30-09:30,"March 19, 2025",894.20,17320880.44,17321774.64,59,0,0
Machine2,2025-03-19 09:30,2025-03-19 10:30,2025-03-19 09:30,2025-03-19 10:29,09:30-10:30,"March 19, 2025",729.64,17321798.44,17322528.08,59,0,0
Machine2,2025-03-19 10:30,2025-03-19 11:30,2025-03-19 10:30,2025-03-19 11:29,10:30-11:30,"March 19, 2025",547.40,17322542.36,17323089.76,59,0,0
Machine2,2025-03-19 11:30,2025-03-19 12:30,2025-03-19 11:30,2025-03-19 12:29,11:30-12:30,"March 19, 2025",261.12,17323089.76,17323350.88,59,0,0
Machine2,2025-03-19 12:30,2025-03-19 13:30,2025-03-19 12:30,2025-03-19 13:29,12:30-13:30,"March 19, 2025",1037.00,17323350.88,17324387.88,59,0,0
Machine2,2025-03-19 13:30,2025-03-19 14:30,2025-03-19 13:30,2025-03-19 14:29,13:30-14:30,"March 19, 2025",1099.56,17324411.00,17325510.56,59,0,0
Machine2,2025-03-19 14:30,2025-03-19 15:30,2025-03-19 14:30,2025-03-19 15:29,14:30-15:30,"March 19, 2025",118.32,17325516.68,17325635.00,59,0,0
Machine2,2025-03-19 15:30,2025-03-19 16:30,2025-03-19 15:30,2025-03-19 16:29,15:30-16:30,"March 19, 2025",363.12,17325635.00,17325998.12,59,0,0
Machine2,2025-03-19 16:30,2025-03-19 17:30,2025-03-19 16:30,2025-03-19 17:29,16:30-17:30,"March 19, 2025",439.96,17326010.36,17326450.32,59,0,0
Machine2,2025-03-19 17:30,2025-03-19 18:30,2025-03-19 17:30,2025-03-19 18:29,17:30-18:30,"March 19, 2025",807.84,17326462.56,17327270.40,59,0,0
Machine2,2025-03-19 18:30,2025-03-19 19:30,2025-03-19 18:30,2025-03-19 19:29,18:30-19:30,"March 19, 2025",503.88,17327283.32,17327787.20,59,0,0
Machine2,2025-03-20 07:30,2025-03-20 08:30,2025-03-20 07:30,2025-03-20 08:29,07:30-08:30,"March 20, 2025",38.76,17334154.04,17334192.80,59,0,0
Machine2,2025-03-20 08:30,2025-03-20 09:30,2025-03-20 08:30,2025-03-20 09:29,08:30-09:30,"March 20, 2025",320.28,17334206.40,17334526.68,59,0,0
Machine2,2025-03-20 09:30,2025-03-20 10:30,2025-03-20 09:30,2025-03-20 10:28,09:30-10:30,"March 20, 2025",0.00,17334526.68,17334526.68,59,0,0
Machine2,2025-03-20 10:30,2025-03-20 11:30,2025-03-20 10:30,2025-03-20 11:29,10:30-11:30,"March 20, 2025",0.00,17334526.68,17334526.68,60,0,0
Machine2,2025-03-20 11:30,2025-03-20 12:30,2025-03-20 11:31,2025-03-20 12:29,11:30-12:30,"March 20, 2025",0.00,17334526.68,17334526.68,59,0,0
Machine2,2025-03-20 12:30,2025-03-20 13:30,2025-03-20 12:30,2025-03-20 13:29,12:30-13:30,"March 20, 2025",0.00,17334526.68,17334526.68,59,0,0
Machine2,2025-03-20 13:30,2025-03-20 14:30,2025-03-20 13:30,2025-03-20 14:29,13:30-14:30,"March 20, 2025",0.00,17334526.68,17334526.68,59,0,0
Machine2,2025-03-20 14:30,2025-03-20 15:30,2025-03-20 14:30,2025-03-20 15:29,14:30-15:30,"March 20, 2025",0.00,17334526.68,17334526.68,59,0,0
Machine2,2025-03-20 15:30,2025-03-20 16:30,2025-03-20 15:30,2025-03-20 16:29,15:30-16:30,"March 20, 2025",23.12,17334526.68,17334549.80,59,0,0
Machine2,2025-03-20 16:30,2025-03-20 17:30,2025-03-20 16:30,2025-03-20 17:29,16:30-17:30,"March 20, 2025",6.80,17334549.80,17334556.60,59,0,0
Machine2,2025-03-20 17:30,2025-03-20 18:30,2025-03-20 17:30,2025-03-20 18:29,17:30-18:30,"March 20, 2025",174.76,17334556.60,17334731.36,59,0,0
Machine2,2025-03-20 18:30,2025-03-20 19:30,2025-03-20 18:30,2025-03-20 19:29,18:30-19:30,"March 20, 2025",378.08,17334744.96,17335123.04,59,0,0
Machine2,2025-03-21 07:30,2025-03-21 08:30,2025-03-21 07:30,2025-03-21 08:29,07:30-08:30,"March 21, 2025",110.84,17343849.48,17343960.32,59,0,0
Machine2,2025-03-21 08:30,2025-03-21 09:30,2025-03-21 08:30,2025-03-21 09:29,08:30-09:30,"March 21, 2025",407.32,17343960.32,17344367.64,55,0,0
Machine2,2025-03-21 09:30,2025-03-21 10:30,2025-03-21 09:30,2025-03-21 10:29,09:30-10:30,"March 21, 2025",264.52,17344367.64,17344632.16,59,0,0
Machine2,2025-03-21 10:30,2025-03-21 11:30,2025-03-21 10:30,2025-03-21 11:29,10:30-11:30,"March 21, 2025",797.64,17344647.12,17345444.76,58,0,0
Machine2,2025-03-21 11:30,2025-03-21 12:30,2025-03-21 11:30,2025-03-21 12:28,11:30-12:30,"March 21, 2025",825.52,17345458.36,17346283.88,57,0,0
Machine2,2025-03-21 12:30,2025-03-21 13:30,2025-03-21 12:30,2025-03-21 13:29,12:30-13:30,"March 21, 2025",494.36,17346309.72,17346804.08,57,0,0
Machine2,2025-03-21 13:30,2025-03-21 14:30,2025-03-21 13:30,2025-03-21 14:29,13:30-14:30,"March 21, 2025",820.08,17346831.96,17347652.04,59,0,0
Machine2,2025-03-21 14:30,2025-03-21 15:30,2025-03-21 14:30,2025-03-21 15:29,14:30-15:30,"March 21, 2025",1284.52,17347671.08,17348955.60,59,0,0
Machine2,2025-03-21 15:30,2025-03-21 16:30,2025-03-21 15:30,2025-03-21 16:29,15:30-16:30,"March 21, 2025",1274.32,17348976.68,17350251.00,59,0,0
Machine2,2025-03-21 16:30,2025-03-21 17:30,2025-03-21 16:30,2025-03-21 17:29,16:30-17:30,"March 21, 2025",1245.76,17350272.08,17351517.84,59,0,0
Machine2,2025-03-21 17:30,2025-03-21 18:30,2025-03-21 17:30,2025-03-21 18:29,17:30-18:30,"March 21, 2025",1294.04,17351538.92,17352832.96,59,0,0
Machine2,2025-03-21 18:30,2025-03-21 19:30,2025-03-21 18:30,2025-03-21 19:29,18:30-19:30,"March 21, 2025",613.36,17352832.96,17353446.32,59,0,0
Machine2,2025-03-22 07:30,2025-03-22 08:30,2025-03-22 07:30,2025-03-22 08:29,07:30-08:30,"March 22, 2025",1347.76,17368183.96,17369531.72,59,0,0
Machine2,2025-03-22 08:30,2025-03-22 09:30,2025-03-22 08:30,2025-03-22 09:29,08:30-09:30,"March 22, 2025",1878.84,17369560.28,17371439.12,59,0,0
Machine2,2025-03-22 09:30,2025-03-22 10:30,2025-03-22 09:30,2025-03-22 10:29,09:30-10:30,"March 22, 2025",1900.60,17371472.44,17373373.04,59,0,0
Machine2,2025-03-22 10:30,2025-03-22 11:30,2025-03-22 10:30,2025-03-22 11:29,10:30-11:30,"March 22, 2025",960.16,17373405.68,17374365.84,58,0,0
Machine2,2025-03-22 11:30,2025-03-22 12:30,2025-03-22 11:30,2025-03-22 12:29,11:30-12:30,"March 22, 2025",1228.76,17374387.60,17375616.36,59,0,0
Machine2,2025-03-22 12:30,2025-03-22 13:30,2025-03-22 12:30,2025-03-22 13:29,12:30-13:30,"March 22, 2025",1221.28,17375616.36,17376837.64,58,0,0
Machine2,2025-03-22 13:30,2025-03-22 14:30,2025-03-22 13:30,2025-03-22 14:29,13:30-14:30,"March 22, 2025",1573.52,17376866.88,17378440.40,58,0,0
Machine2,2025-03-22 14:30,2025-03-22 15:30,2025-03-22 14:30,2025-03-22 15:29,14:30-15:30,"March 22, 2025",1605.48,17378468.28,17380073.76,59,0,0
Machine2,2025-03-22 15:30,2025-03-22 16:30,2025-03-22 15:30,2025-03-22 16:29,15:30-16:30,"March 22, 2025",1663.96,17380101.64,17381765.60,59,0,0
Machine2,2025-03-22 16:30,2025-03-22 17:30,2025-03-22 16:30,2025-03-22 17:29,16:30-17:30,"March 22, 2025",895.56,17381796.88,17382692.44,59,0,0
Machine2,2025-03-22 17:30,2025-03-22 18:30,2025-03-22 17:30,2025-03-22 18:29,17:30-18:30,"March 22, 2025",1250.52,17382714.20,17383964.72,59,0,0
Machine2,2025-03-22 18:30,2025-03-22 19:30,2025-03-22 18:30,2025-03-22 19:29,18:30-19:30,"March 22, 2025",800.36,17383987.16,17384787.52,59,0,0
Machine2,2025-03-23 07:30,2025-03-23 08:30,2025-03-23 07:30,2025-03-23 08:29,07:30-08:30,"March 23, 2025",1714.28,17397168.28,17398882.56,59,0,0
Machine2,2025-03-23 08:30,2025-03-23 09:30,2025-03-23 08:30,2025-03-23 09:29,08:30-09:30,"March 23, 2025",1798.60,17398915.20,17400713.80,57,0,0
Machine2,2025-03-23 09:30,2025-03-23 10:30,2025-03-23 09:30,2025-03-23 10:29,09:30-10:30,"March 23, 2025",1803.36,17400743.04,17402546.40,59,0,0
Machine2,2025-03-23 10:30,2025-03-23 11:30,2025-03-23 10:30,2025-03-23 11:29,10:30-11:30,"March 23, 2025",1777.52,17402576.32,17404353.84,59,0,0
Machine2,2025-03-23 11:30,2025-03-23 12:30,2025-03-23 11:30,2025-03-23 12:29,11:30-12:30,"March 23, 2025",1825.80,17404384.44,17406210.24,59,0,0
Machine2,2025-03-23 12:30,2025-03-23 13:30,2025-03-23 12:30,2025-03-23 13:29,12:30-13:30,"March 23, 2025",1809.48,17406245.60,17408055.08,59,0,0
Machine2,2025-03-23 13:30,2025-03-23 14:30,2025-03-23 13:30,2025-03-23 14:29,13:30-14:30,"March 23, 2025",814.64,17408083.64,17408898.28,59,0,0
Machine2,2025-03-23 14:30,2025-03-23 15:30,2025-03-23 14:30,2025-03-23 15:29,14:30-15:30,"March 23, 2025",717.40,17408904.40,17409621.80,59,0,0
Machine2,2025-03-23 15:30,2025-03-23 16:30,2025-03-23 15:30,2025-03-23 16:29,15:30-16:30,"March 23, 2025",658.24,17409640.16,17410298.40,59,0,0
Machine2,2025-03-23 16:30,2025-03-23 17:30,2025-03-23 16:30,2025-03-23 17:29,16:30-17:30,"March 23, 2025",488.92,17410310.64,17410799.56,59,0,0
Machine2,2025-03-23 17:30,2025-03-23 18:30,2025-03-23 17:30,2025-03-23 18:29,17:30-18:30,"March 23, 2025",574.60,17410799.56,17411374.16,59,0,0
Machine2,2025-03-23 18:30,2025-03-23 19:30,2025-03-23 18:30,2025-03-23 19:29,18:30-19:30,"March 23, 2025",353.60,17411391.16,17411744.76,59,0,0
Machine2,2025-03-24 07:30,2025-03-24 08:30,2025-03-24 07:30,2025-03-24 08:29,07:30-08:30,"March 24, 2025",1772.08,17423214.32,17424986.40,59,0,0
Machine2,2025-03-24 08:30,2025-03-24 09:30,2025-03-24 08:30,2025-03-24 09:29,08:30-09:30,"March 24, 2025",631.04,17425013.60,17425644.64,59,0,0
Machine2,2025-03-24 09:30,2025-03-24 10:30,2025-03-24 09:30,2025-03-24 10:29,09:30-10:30,"March 24, 2025",308.72,17425646.00,17425954.72,59,0,0
Machine2,2025-03-24 10:30,2025-03-24 11:30,2025-03-24 10:30,2025-03-24 11:29,10:30-11:30,"March 24, 2025",799.00,17425966.96,17426765.96,59,0,0
Machine2,2025-03-24 11:30,2025-03-24 12:30,2025-03-24 11:30,2025-03-24 12:29,11:30-12:30,"March 24, 2025",857.48,17426781.60,17427639.08,59,0,0
Machine2,2025-03-24 12:30,2025-03-24 13:30,2025-03-24 12:30,2025-03-24 13:29,12:30-13:30,"March 24, 2025",1085.96,17427659.48,17428745.44,59,0,0
Machine2,2025-03-24 13:30,2025-03-24 14:30,2025-03-24 13:30,2025-03-24 14:29,13:30-14:30,"March 24, 2025",644.64,17428765.84,17429410.48,59,0,0
Machine2,2025-03-24 14:30,2025-03-24 15:30,2025-03-24 14:30,2025-03-24 15:29,14:30-15:30,"March 24, 2025",582.76,17429428.84,17430011.60,59,0,0
Machine2,2025-03-24 15:30,2025-03-24 16:30,2025-03-24 15:30,2025-03-24 16:29,15:30-16:30,"March 24, 2025",459.68,17430012.96,17430472.64,59,0,0
Machine2,2025-03-24 16:30,2025-03-24 17:30,2025-03-24 16:30,2025-03-24 17:29,16:30-17:30,"March 24, 2025",437.92,17430472.64,17430910.56,59,0,0
Machine2,2025-03-24 17:30,2025-03-24 18:30,2025-03-24 17:30,2025-03-24 18:29,17:30-18:30,"March 24, 2025",610.64,17430916.00,17431526.64,59,0,0
Machine2,2025-03-24 18:30,2025-03-24 19:30,2025-03-24 18:30,2025-03-24 19:29,18:30-19:30,"March 24, 2025",380.12,17431544.32,17431924.44,59,0,0
Machine2,2025-03-25 07:30,2025-03-25 08:30,2025-03-25 07:30,2025-03-25 08:29,07:30-08:30,"March 25, 2025",355.64,17440583.56,17440939.20,59,0,0
Machine2,2025-03-25 08:30,2025-03-25 09:30,2025-03-25 08:30,2025-03-25 09:29,08:30-09:30,"March 25, 2025",1077.12,17440954.16,17442031.28,59,0,0
Machine2,2025-03-25 09:30,2025-03-25 10:30,2025-03-25 09:30,2025-03-25 10:29,09:30-10:30,"March 25, 2025",6.80,17442031.28,17442038.08,59,0,0
Machine2,2025-03-25 10:30,2025-03-25 11:30,2025-03-25 10:30,2025-03-25 11:29,10:30-11:30,"March 25, 2025",483.48,17442042.16,17442525.64,59,0,0
Machine2,2025-03-25 11:30,2025-03-25 12:30,2025-03-25 11:30,2025-03-25 12:29,11:30-12:30,"March 25, 2025",296.48,17442539.92,17442836.40,59,0,0
Machine2,2025-03-25 12:30,2025-03-25 13:30,2025-03-25 12:30,2025-03-25 13:29,12:30-13:30,"March 25, 2025",367.88,17442836.40,17443204.28,59,0,0
Machine2,2025-03-25 13:30,2025-03-25 14:30,2025-03-25 13:30,2025-03-25 14:29,13:30-14:30,"March 25, 2025",216.24,17443204.28,17443420.52,59,0,0
Machine2,2025-03-25 14:30,2025-03-25 15:30,2025-03-25 14:30,2025-03-25 15:29,14:30-15:30,"March 25, 2025",977.16,17443424.60,17444401.76,59,0,0
Machine2,2025-03-25 15:30,2025-03-25 16:30,2025-03-25 15:30,2025-03-25 16:29,15:30-16:30,"March 25, 2025",584.80,17444424.88,17445009.68,56,0,0
Machine2,2025-03-25 16:30,2025-03-25 17:30,2025-03-25 16:30,2025-03-25 17:29,16:30-17:30,"March 25, 2025",533.80,17445013.76,17445547.56,59,0,0
Machine2,2025-03-25 17:30,2025-03-25 18:30,2025-03-25 17:30,2025-03-25 18:29,17:30-18:30,"March 25, 2025",480.08,17445553.00,17446033.08,59,0,0
Machine2,2025-03-25 18:30,2025-03-25 19:30,2025-03-25 18:30,2025-03-25 19:29,18:30-19:30,"March 25, 2025",981.92,17446051.44,17447033.36,59,0,0
Machine2,2025-03-26 07:30,2025-03-26 08:30,2025-03-26 07:30,2025-03-26 08:29,07:30-08:30,"March 26, 2025",2613.24,17458982.32,17461595.56,59,0,0
Machine2,2025-03-26 08:30,2025-03-26 09:30,2025-03-26 08:30,2025-03-26 09:29,08:30-09:30,"March 26, 2025",1629.28,17461637.72,17463267.00,59,0,0
Machine2,2025-03-26 09:30,2025-03-26 10:30,2025-03-26 09:30,2025-03-26 10:29,09:30-10:30,"March 26, 2025",4.08,17463268.36,17463272.44,57,0,0
Machine2,2025-03-26 10:30,2025-03-26 11:30,2025-03-26 10:30,2025-03-26 11:29,10:30-11:30,"March 26, 2025",259.76,17463277.20,17463536.96,59,0,0
Machine2,2025-03-26 11:30,2025-03-26 12:30,2025-03-26 11:30,2025-03-26 12:29,11:30-12:30,"March 26, 2025",1146.48,17463558.04,17464704.52,59,0,0
Machine2,2025-03-26 12:30,2025-03-26 13:30,2025-03-26 12:30,2025-03-26 13:29,12:30-13:30,"March 26, 2025",497.76,17464722.20,17465219.96,59,0,0
Machine2,2025-03-26 13:30,2025-03-26 14:30,2025-03-26 13:30,2025-03-26 14:29,13:30-14:30,"March 26, 2025",547.40,17465231.52,17465778.92,59,0,0
Machine2,2025-03-26 14:30,2025-03-26 15:30,2025-03-26 14:30,2025-03-26 15:29,14:30-15:30,"March 26, 2025",1056.04,17465799.32,17466855.36,59,0,0
Machine2,2025-03-26 15:30,2025-03-26 16:30,2025-03-26 15:30,2025-03-26 16:29,15:30-16:30,"March 26, 2025",295.80,17466855.36,17467151.16,59,0,0
Machine2,2025-03-26 16:30,2025-03-26 17:30,2025-03-26 16:30,2025-03-26 17:29,16:30-17:30,"March 26, 2025",279.48,17467151.16,17467430.64,59,0,0
Machine2,2025-03-26 17:30,2025-03-26 18:30,2025-03-26 17:30,2025-03-26 18:29,17:30-18:30,"March 26, 2025",242.08,17467430.64,17467672.72,59,0,0
Machine2,2025-03-26 18:30,2025-03-26 19:30,2025-03-26 18:30,2025-03-26 19:29,18:30-19:30,"March 26, 2025",42.84,17467682.24,17467725.08,59,0,0
Machine2,2025-03-27 07:30,2025-03-27 08:30,2025-03-27 07:30,2025-03-27 08:29,07:30-08:30,"March 27, 2025",1054.00,17481709.96,17482763.96,59,0,0
Machine2,2025-03-27 08:30,2025-03-27 09:30,2025-03-27 08:30,2025-03-27 09:29,08:30-09:30,"March 27, 2025",628.32,17482763.96,17483392.28,59,0,0
