device_name,Timestamp,length,length_raw
Machine1,2025-06-04 09:45,20040075.2,
Machine1,2025-06-04 09:46,20040106.4,
Machine1,2025-06-04 09:47,20040136,
Machine1,2025-06-04 09:48,20040166.4,
Machine1,2025-06-04 09:49,20040196.8,
Machine1,2025-06-04 09:50,20040198.4,
Machine1,2025-06-04 09:51,20040198.4,
Machine1,2025-06-04 09:52,20040198.4,
Machine1,2025-06-04 09:53,20040198.4,
Machine1,2025-06-04 09:54,20040198.4,
Machine1,2025-06-04 09:55,20040198.4,
Machine1,2025-06-04 09:56,20040198.4,
Machine1,2025-06-04 09:57,20040198.4,
Machine1,2025-06-04 09:58,20040198.4,
Machine1,2025-06-04 09:59,20040198.4,
Machine1,2025-06-04 10:00,20040198.4,
Machine1,2025-06-04 10:01,20040198.4,
Machine1,2025-06-04 10:02,20040198.4,
Machine1,2025-06-04 10:03,20040198.4,
Machine1,2025-06-04 10:04,20040198.4,
Machine1,2025-06-04 10:06,20040198.4,
Machine1,2025-06-04 10:07,20040198.4,
Machine1,2025-06-04 10:08,20040198.4,
Machine1,2025-06-04 10:09,20040198.4,
Machine1,2025-06-04 10:10,20040198.4,
Machine1,2025-06-04 10:11,20040198.4,
Machine1,2025-06-04 10:12,20040198.4,
Machine1,2025-06-04 10:13,20040198.4,
Machine1,2025-06-04 10:14,20040198.4,
Machine1,2025-06-04 10:15,20040198.4,
Machine1,2025-06-04 10:16,20040198.4,
Machine1,2025-06-04 10:17,20040198.4,
Machine1,2025-06-04 10:18,20040198.4,
Machine1,2025-06-04 10:19,20040198.4,
Machine1,2025-06-04 10:20,20040213.6,
Machine1,2025-06-04 10:21,20040238.4,
Machine1,2025-06-04 10:22,20040260.8,
Machine1,2025-06-04 10:23,20040287.2,
Machine1,2025-06-04 10:24,20040316,
Machine1,2025-06-04 10:25,20040345.6,
Machine1,2025-06-04 10:26,20040375.2,
Machine1,2025-06-04 10:27,20040406.4,
Machine1,2025-06-04 10:28,20040435.2,
Machine1,2025-06-04 10:29,20040464.8,
Machine1,2025-06-04 10:30,20040495.2,
Machine1,2025-06-04 10:31,20040524.8,
Machine1,2025-06-04 10:32,20040554.4,
Machine1,2025-06-04 10:33,20040585.6,
Machine1,2025-06-04 10:34,20040613.6,
Machine1,2025-06-04 10:35,20040642.4,
Machine1,2025-06-04 10:36,20040672,
Machine1,2025-06-04 10:37,20040700,
Machine1,2025-06-04 10:38,20040729.6,
Machine1,2025-06-04 10:39,20040752.8,
Machine1,2025-06-04 10:40,20040756,
Machine1,2025-06-04 10:41,20040767.2,
Machine1,2025-06-04 10:42,20040796.8,
Machine1,2025-06-04 10:43,20040826.4,
Machine1,2025-06-04 10:44,20040844.8,
Machine1,2025-06-04 10:45,20040860,
Machine1,2025-06-04 10:46,20040890.4,
Machine1,2025-06-04 10:47,20040921.6,
Machine1,2025-06-04 10:48,20040937.6,
Machine1,2025-06-04 10:49,20040937.6,
Machine1,2025-06-04 10:50,20040937.6,
Machine1,2025-06-04 10:51,20040937.6,
Machine1,2025-06-04 10:52,20040937.6,
Machine1,2025-06-04 10:53,20040937.6,
Machine1,2025-06-04 10:54,20040937.6,
Machine1,2025-06-04 10:55,20040937.6,
Machine1,2025-06-04 10:56,20040937.6,
Machine1,2025-06-04 10:57,20040937.6,
Machine1,2025-06-04 10:58,20040937.6,
Machine1,2025-06-04 10:59,20040937.6,
Machine1,2025-06-04 11:00,20040937.6,
Machine1,2025-06-04 11:01,20040937.6,
Machine1,2025-06-04 11:02,20040937.6,
Machine1,2025-06-04 11:03,20040937.6,
Machine1,2025-06-04 11:04,20040937.6,
Machine1,2025-06-04 11:06,20040937.6,
Machine1,2025-06-04 11:07,20040937.6,
Machine1,2025-06-04 11:08,20040937.6,
Machine1,2025-06-04 11:09,20040937.6,
Machine1,2025-06-04 11:10,20040937.6,
Machine1,2025-06-04 11:11,20040937.6,
Machine1,2025-06-04 11:12,20040937.6,
Machine1,2025-06-04 11:13,20040952.8,
Machine1,2025-06-04 11:14,20040958.4,
Machine1,2025-06-04 11:15,20040960.8,
Machine1,2025-06-04 11:16,20040960.8,
Machine1,2025-06-04 11:17,20040960.8,
Machine1,2025-06-04 11:18,20040970.4,
Machine1,2025-06-04 11:19,20040993.6,
Machine1,2025-06-04 11:20,20041023.2,
Machine1,2025-06-04 11:21,20041053.6,
Machine1,2025-06-04 11:22,20041085.6,
Machine1,2025-06-04 11:23,20041113.6,
Machine1,2025-06-04 11:24,20041143.2,
Machine1,2025-06-04 11:25,20041172.8,
Machine1,2025-06-04 11:26,20041200,
Machine1,2025-06-04 11:27,20041229.6,
Machine1,2025-06-04 11:28,20041256.8,
Machine1,2025-06-04 11:29,20041285.6,
Machine1,2025-06-04 11:30,20041314.4,
Machine1,2025-06-04 11:31,20041344,
Machine1,2025-06-04 11:32,20041374.4,
Machine1,2025-06-04 11:33,20041403.2,
Machine1,2025-06-04 11:34,20041433.6,
Machine1,2025-06-04 11:35,20041463.2,
Machine1,2025-06-04 11:36,20041494.4,
Machine1,2025-06-04 11:37,20041524.8,
Machine1,2025-06-04 11:38,20041556.8,
Machine1,2025-06-04 11:39,20041585.6,
Machine1,2025-06-04 11:40,20041616.8,
Machine1,2025-06-04 11:41,20041648,
Machine1,2025-06-04 11:42,20041677.6,
Machine1,2025-06-04 11:43,20041706.4,
Machine1,2025-06-04 11:44,20041733.6,
Machine1,2025-06-04 11:45,20041762.4,
Machine1,2025-06-04 11:46,20041790.4,
Machine1,2025-06-04 11:47,20041820,
Machine1,2025-06-04 11:48,20041849.6,
Machine1,2025-06-04 11:49,20041877.6,
Machine1,2025-06-04 11:50,20041906.4,
Machine1,2025-06-04 11:51,20041936,
Machine1,2025-06-04 11:52,20041964.8,
Machine1,2025-06-04 11:53,20041992.8,
Machine1,2025-06-04 11:54,20042023.2,
Machine1,2025-06-04 11:55,20042051.2,
Machine1,2025-06-04 11:56,20042081.6,
Machine1,2025-06-04 11:57,20042109.6,
Machine1,2025-06-04 11:58,20042137.6,
Machine1,2025-06-04 11:59,20042166.4,
Machine1,2025-06-04 12:00,20042193.6,
Machine1,2025-06-04 12:01,20042222.4,
Machine1,2025-06-04 12:02,20042251.2,
Machine1,2025-06-04 12:03,20042280,
Machine1,2025-06-04 12:04,20042309.6,
Machine1,2025-06-04 12:05,20042338.4,
Machine1,2025-06-04 12:06,20042360.8,
Machine1,2025-06-04 12:08,20042391.2,
Machine1,2025-06-04 12:09,20042414.4,
Machine1,2025-06-04 12:10,20042445.6,
Machine1,2025-06-04 12:11,20042477.6,
Machine1,2025-06-04 12:12,20042507.2,
Machine1,2025-06-04 12:13,20042538.4,
Machine1,2025-06-04 12:14,20042568,
Machine1,2025-06-04 12:15,20042597.6,
Machine1,2025-06-04 12:16,20042628,
Machine1,2025-06-04 12:17,20042656,
Machine1,2025-06-04 12:18,20042685.6,
Machine1,2025-06-04 12:19,20042716,
Machine1,2025-06-04 12:20,20042746.4,
Machine1,2025-06-04 12:21,20042777.6,
Machine1,2025-06-04 12:22,20042805.6,
Machine1,2025-06-04 12:23,20042836,
Machine1,2025-06-04 12:24,20042867.2,
Machine1,2025-06-04 12:25,20042896,
Machine1,2025-06-04 12:26,20042926.4,
Machine1,2025-06-04 12:27,20042958.4,
Machine1,2025-06-04 12:28,20042986.4,
Machine1,2025-06-04 12:29,20042986.4,
Machine1,2025-06-04 12:30,20042986.4,
Machine1,2025-06-04 12:31,20042986.4,
Machine1,2025-06-04 12:32,20042999.2,
Machine1,2025-06-04 12:33,20043020,
Machine1,2025-06-04 12:34,20043045.6,
Machine1,2025-06-04 12:35,20043074.4,
Machine1,2025-06-04 12:36,20043104,
Machine1,2025-06-04 12:37,20043134.4,
Machine1,2025-06-04 12:38,20043165.6,
Machine1,2025-06-04 12:39,20043193.6,
Machine1,2025-06-04 12:40,20043224,
Machine1,2025-06-04 12:41,20043253.6,
Machine1,2025-06-04 12:42,20043282.4,
Machine1,2025-06-04 12:43,20043313.6,
Machine1,2025-06-04 12:44,20043342.4,
Machine1,2025-06-04 12:45,20043372.8,
Machine1,2025-06-04 12:46,20043403.2,
Machine1,2025-06-04 12:47,20043433.6,
Machine1,2025-06-04 12:48,20043463.2,
Machine1,2025-06-04 12:49,20043491.2,
Machine1,2025-06-04 12:50,20043520,
Machine1,2025-06-04 12:51,20043549.6,
Machine1,2025-06-04 12:52,20043580,
Machine1,2025-06-04 12:53,20043608.8,
Machine1,2025-06-04 12:54,20043638.4,
Machine1,2025-06-04 12:55,20043668.8,
Machine1,2025-06-04 12:56,20043697.6,
Machine1,2025-06-04 12:57,20043728,
Machine1,2025-06-04 12:58,20043758.4,
Machine1,2025-06-04 12:59,20043789.6,
Machine1,2025-06-04 13:00,20043818.4,
Machine1,2025-06-04 13:01,20043848.8,
Machine1,2025-06-04 13:02,20043877.6,
Machine1,2025-06-04 13:03,20043906.4,
Machine1,2025-06-04 13:04,20043937.6,
Machine1,2025-06-04 13:05,20043965.6,
Machine1,2025-06-04 13:06,20043995.2,
Machine1,2025-06-04 13:07,20044024.8,
Machine1,2025-06-04 13:09,20044055.2,
Machine1,2025-06-04 13:10,20044086.4,
Machine1,2025-06-04 13:11,20044115.2,
Machine1,2025-06-04 13:12,20044145.6,
Machine1,2025-06-04 13:13,20044175.2,
Machine1,2025-06-04 13:14,20044205.6,
Machine1,2025-06-04 13:15,20044236,
Machine1,2025-06-04 13:16,20044268,
Machine1,2025-06-04 13:17,20044296,
Machine1,2025-06-04 13:18,20044324.8,
Machine1,2025-06-04 13:19,20044354.4,
Machine1,2025-06-04 13:20,20044366.4,
Machine1,2025-06-04 13:21,20044380,
Machine1,2025-06-04 13:22,20044400,
Machine1,2025-06-04 13:23,20044424.8,
Machine1,2025-06-04 13:25,20044456.8,
Machine1,2025-06-04 13:26,20044485.6,
Machine1,2025-06-04 13:27,20044516.8,
Machine1,2025-06-04 13:28,20044547.2,
Machine1,2025-06-04 13:29,20044576,
Machine1,2025-06-04 13:30,20044592,
Machine1,2025-06-04 13:32,20044592,
Machine1,2025-06-04 13:33,20044592,
Machine1,2025-06-04 13:34,20044592,
Machine1,2025-06-04 13:35,20044592,
Machine1,2025-06-04 13:36,20044592,
Machine1,2025-06-04 13:37,20044592,
Machine1,2025-06-04 13:38,20044592,
Machine1,2025-06-04 13:39,20044592,
Machine1,2025-06-04 13:40,20044592,
Machine1,2025-06-04 13:41,20044592,
Machine1,2025-06-04 13:42,20044592,
Machine1,2025-06-04 13:43,20044609.6,
Machine1,2025-06-04 13:44,20044632,
Machine1,2025-06-04 13:45,20044664,
Machine1,2025-06-04 13:46,20044696.8,
Machine1,2025-06-04 13:47,20044728.8,
Machine1,2025-06-04 13:48,20044760.8,
Machine1,2025-06-04 13:49,20044793.6,
Machine1,2025-06-04 13:50,20044825.6,
Machine1,2025-06-04 13:51,20044857.6,
Machine1,2025-06-04 13:52,20044892,
Machine1,2025-06-04 13:53,20044922.4,
Machine1,2025-06-04 13:54,20044955.2,
Machine1,2025-06-04 13:55,20044987.2,
Machine1,2025-06-04 13:56,20045019.2,
Machine1,2025-06-04 13:57,20045051.2,
Machine1,2025-06-04 13:58,20045081.6,
Machine1,2025-06-04 13:59,20045113.6,
Machine1,2025-06-04 14:00,20045146.4,
Machine1,2025-06-04 14:01,20045179.2,
Machine1,2025-06-04 14:02,20045211.2,
Machine1,2025-06-04 14:03,20045243.2,
Machine1,2025-06-04 14:04,20045275.2,
Machine1,2025-06-04 14:05,20045308,
Machine1,2025-06-04 14:06,20045340.8,
Machine1,2025-06-04 14:07,20045373.6,
Machine1,2025-06-04 14:08,20045408,
Machine1,2025-06-04 14:09,20045439.2,
Machine1,2025-06-04 14:10,20045472,
Machine1,2025-06-04 14:11,20045504.8,
Machine1,2025-06-04 14:12,20045538.4,
Machine1,2025-06-04 14:13,20045573.6,
Machine1,2025-06-04 14:14,20045605.6,
Machine1,2025-06-04 14:16,20045663.2,
Machine1,2025-06-04 14:17,20045696.8,
Machine1,2025-06-04 14:18,20045728,
Machine1,2025-06-04 14:19,20045760,
Machine1,2025-06-04 14:20,20045792.8,
Machine1,2025-06-04 14:21,20045823.2,
Machine1,2025-06-04 14:22,20045855.2,
Machine1,2025-06-04 14:23,20045887.2,
Machine1,2025-06-04 14:24,20045920,
Machine1,2025-06-04 14:25,20045953.6,
Machine1,2025-06-04 14:26,20045985.6,
Machine1,2025-06-04 14:27,20046018.4,
Machine1,2025-06-04 14:28,20046051.2,
Machine1,2025-06-04 14:29,20046083.2,
Machine1,2025-06-04 14:30,20046116.8,
Machine1,2025-06-04 14:31,20046148,
Machine1,2025-06-04 14:32,20046180,
Machine1,2025-06-04 14:33,20046211.2,
Machine1,2025-06-04 14:34,20046243.2,
Machine1,2025-06-04 14:35,20046276,
Machine1,2025-06-04 14:36,20046309.6,
Machine1,2025-06-04 14:37,20046340.8,
Machine1,2025-06-04 14:38,20046372.8,
Machine1,2025-06-04 14:39,20046400.8,
Machine1,2025-06-04 14:40,20046424.8,
Machine1,2025-06-04 14:41,20046449.6,
Machine1,2025-06-04 14:42,20046472.8,
Machine1,2025-06-04 14:43,20046496.8,
Machine1,2025-06-04 14:45,20046521.6,
Machine1,2025-06-04 14:46,20046547.2,
Machine1,2025-06-04 14:47,20046571.2,
Machine1,2025-06-04 14:48,20046595.2,
Machine1,2025-06-04 14:49,20046620,
Machine1,2025-06-04 14:50,20046644.8,
Machine1,2025-06-04 14:51,20046669.6,
Machine1,2025-06-04 14:52,20046694.4,
Machine1,2025-06-04 14:53,20046720.8,
Machine1,2025-06-04 14:54,20046744,
Machine1,2025-06-04 14:55,20046768.8,
Machine1,2025-06-04 14:56,20046794.4,
Machine1,2025-06-04 14:57,20046819.2,
Machine1,2025-06-04 14:58,20046844.8,
Machine1,2025-06-04 14:59,20046869.6,
Machine1,2025-06-04 15:00,20046894.4,
Machine1,2025-06-04 15:01,20046919.2,
Machine1,2025-06-04 15:02,20046944,
Machine1,2025-06-04 15:03,20046969.6,
Machine1,2025-06-04 15:04,20046992,
Machine1,2025-06-04 15:05,20047016,
Machine1,2025-06-04 15:07,20047060,
Machine1,2025-06-04 15:08,20047084,
Machine1,2025-06-04 15:09,20047108.8,
Machine1,2025-06-04 15:10,20047134.4,
Machine1,2025-06-04 15:11,20047160.8,
Machine1,2025-06-04 15:12,20047184.8,
Machine1,2025-06-04 15:13,20047210.4,
Machine1,2025-06-04 15:14,20047235.2,
Machine1,2025-06-04 15:15,20047261.6,
Machine1,2025-06-04 15:16,20047288,
Machine1,2025-06-04 15:17,20047312,
Machine1,2025-06-04 15:18,20047338.4,
Machine1,2025-06-04 15:19,20047364,
Machine1,2025-06-04 15:20,20047390.4,
Machine1,2025-06-04 15:21,20047416.8,
Machine1,2025-06-04 15:22,20047442.4,
Machine1,2025-06-04 15:23,20047468,
Machine1,2025-06-04 15:24,20047494.4,
Machine1,2025-06-04 15:25,20047520,
Machine1,2025-06-04 15:26,20047546.4,
Machine1,2025-06-04 15:27,20047572.8,
Machine1,2025-06-04 15:28,20047596,
Machine1,2025-06-04 15:29,20047621.6,
Machine1,2025-06-04 15:30,20047646.4,
Machine1,2025-06-04 15:31,20047670.4,
Machine1,2025-06-04 15:32,20047697.6,
Machine1,2025-06-04 15:33,20047724.8,
Machine1,2025-06-04 15:34,20047753.6,
Machine1,2025-06-04 15:35,20047783.2,
Machine1,2025-06-04 15:36,20047813.6,
Machine1,2025-06-04 15:37,20047843.2,
Machine1,2025-06-04 15:38,20047873.6,
Machine1,2025-06-04 15:39,20047904,
Machine1,2025-06-04 15:40,20047934.4,
Machine1,2025-06-04 15:41,20047964.8,
Machine1,2025-06-04 15:42,20047992.8,
Machine1,2025-06-04 15:43,20048022.4,
Machine1,2025-06-04 15:44,20048049.6,
Machine1,2025-06-04 15:45,20048057.6,
Machine1,2025-06-04 15:48,20048060.8,
Machine1,2025-06-04 15:49,20048060.8,
Machine1,2025-06-04 15:50,20048060.8,
Machine1,2025-06-04 15:51,20048064.8,
Machine1,2025-06-04 15:52,20048064.8,
Machine1,2025-06-04 15:53,20048064.8,
Machine1,2025-06-04 15:54,20048076,
Machine1,2025-06-04 15:55,20048088,
Machine1,2025-06-04 15:57,20048092,
Machine1,2025-06-04 15:58,20048092,
Machine1,2025-06-04 15:59,20048092,
Machine1,2025-06-04 16:00,20048092,
Machine1,2025-06-04 16:01,20048092,
Machine1,2025-06-04 16:02,20048092,
Machine1,2025-06-04 16:03,20048092,
Machine1,2025-06-04 16:04,20048092,
Machine1,2025-06-04 16:05,20048092,
Machine1,2025-06-04 16:06,20048104.8,
Machine1,2025-06-04 16:07,20048125.6,
Machine1,2025-06-04 16:08,20048151.2,
Machine1,2025-06-04 16:09,20048170.4,
Machine1,2025-06-04 16:10,20048189.6,
Machine1,2025-06-04 16:11,20048204.8,
Machine1,2025-06-04 16:12,20048204.8,
Machine1,2025-06-04 16:13,20048204.8,
Machine1,2025-06-04 16:14,20048204.8,
Machine1,2025-06-04 16:15,20048204.8,
Machine1,2025-06-04 16:16,20048208.8,
Machine1,2025-06-04 16:17,20048218.4,
Machine1,2025-06-04 16:18,20048236.8,
Machine1,2025-06-04 16:19,20048261.6,
Machine1,2025-06-04 16:20,20048288.8,
Machine1,2025-06-04 16:21,20048318.4,
Machine1,2025-06-04 16:22,20048345.6,
Machine1,2025-06-04 16:23,20048374.4,
Machine1,2025-06-04 16:24,20048403.2,
Machine1,2025-06-04 16:25,20048432,
Machine1,2025-06-04 16:26,20048460.8,
Machine1,2025-06-04 16:27,20048488,
Machine1,2025-06-04 16:28,20048516,
Machine1,2025-06-04 16:29,20048544,
Machine1,2025-06-04 16:30,20048572,
Machine1,2025-06-04 16:31,20048600.8,
Machine1,2025-06-04 16:32,20048630.4,
Machine1,2025-06-04 16:33,20048656.8,
Machine1,2025-06-04 16:34,20048684.8,
Machine1,2025-06-04 16:35,20048713.6,
Machine1,2025-06-04 16:36,20048742.4,
Machine1,2025-06-04 16:37,20048769.6,
Machine1,2025-06-04 16:38,20048798.4,
Machine1,2025-06-04 16:39,20048827.2,
Machine1,2025-06-04 16:40,20048854.4,
Machine1,2025-06-04 16:41,20048883.2,
Machine1,2025-06-04 16:42,20048911.2,
Machine1,2025-06-04 16:43,20048913.6,
Machine1,2025-06-04 16:44,20048913.6,
Machine1,2025-06-04 16:45,20048913.6,
Machine1,2025-06-04 16:46,20048913.6,
Machine1,2025-06-04 16:47,20048913.6,
Machine1,2025-06-04 16:48,20048913.6,
Machine1,2025-06-04 16:49,20048913.6,
Machine1,2025-06-04 16:50,20048913.6,
Machine1,2025-06-04 16:51,20048913.6,
Machine1,2025-06-04 16:52,20048913.6,
Machine1,2025-06-04 16:53,20048913.6,
Machine1,2025-06-04 16:54,20048918.4,
Machine1,2025-06-04 16:55,20048930.4,
Machine1,2025-06-04 16:56,20048943.2,
Machine1,2025-06-04 16:58,20048969.6,
Machine1,2025-06-04 16:59,20048997.6,
Machine1,2025-06-04 17:00,20049024,
Machine1,2025-06-04 17:01,20049048.8,
Machine1,2025-06-04 17:02,20049074.4,
Machine1,2025-06-04 17:03,20049086.4,
Machine1,2025-06-04 17:04,20049086.4,
Machine1,2025-06-04 17:05,20049086.4,
Machine1,2025-06-04 17:06,20049086.4,
Machine1,2025-06-04 17:07,20049086.4,
Machine1,2025-06-04 17:08,20049096,
Machine1,2025-06-04 17:09,20049112.8,
Machine1,2025-06-04 17:10,20049132,
Machine1,2025-06-04 17:11,20049164,
Machine1,2025-06-04 17:12,20049194.4,
Machine1,2025-06-04 17:13,20049223.2,
Machine1,2025-06-04 17:14,20049228.8,
Machine1,2025-06-04 17:15,20049228.8,
Machine1,2025-06-04 17:16,20049228.8,
Machine1,2025-06-04 17:17,20049228.8,
Machine1,2025-06-04 17:18,20049228.8,
Machine1,2025-06-04 17:19,20049228.8,
Machine1,2025-06-04 17:20,20049228.8,
Machine1,2025-06-04 17:21,20049228.8,
Machine1,2025-06-04 17:22,20049228.8,
Machine1,2025-06-04 17:23,20049228.8,
Machine1,2025-06-04 17:24,20049229.6,
Machine1,2025-06-04 17:25,20049254.4,
Machine1,2025-06-04 17:26,20049282.4,
Machine1,2025-06-04 17:27,20049308.8,
Machine1,2025-06-04 17:28,20049336.8,
Machine1,2025-06-04 17:29,20049364.8,
Machine1,2025-06-04 17:30,20049391.2,
Machine1,2025-06-04 17:31,20049402.4,
Machine1,2025-06-04 17:32,20049402.4,
Machine1,2025-06-04 17:33,20049402.4,
Machine1,2025-06-04 17:34,20049408,
Machine1,2025-06-04 17:35,20049408,
Machine1,2025-06-04 17:36,20049408,
Machine1,2025-06-04 17:37,20049425.6,
Machine1,2025-06-04 17:38,20049446.4,
Machine1,2025-06-04 17:39,20049478.4,
Machine1,2025-06-04 17:40,20049511.2,
Machine1,2025-06-04 17:41,20049546.4,
Machine1,2025-06-04 17:42,20049578.4,
Machine1,2025-06-04 17:43,20049610.4,
Machine1,2025-06-04 17:44,20049644,
Machine1,2025-06-04 17:45,20049668.8,
Machine1,2025-06-04 17:46,20049668.8,
Machine1,2025-06-04 17:47,20049668.8,
Machine1,2025-06-04 17:48,20049668.8,
Machine1,2025-06-04 17:49,20049672.8,
Machine1,2025-06-04 17:50,20049696.8,
Machine1,2025-06-04 17:51,20049723.2,
Machine1,2025-06-04 17:52,20049749.6,
Machine1,2025-06-04 17:53,20049778.4,
Machine1,2025-06-04 17:54,20049804.8,
Machine1,2025-06-04 17:55,20049832.8,
Machine1,2025-06-04 17:56,20049860.8,
Machine1,2025-06-04 17:58,20049885.6,
Machine1,2025-06-04 17:59,20049911.2,
Machine1,2025-06-04 18:00,20049935.2,
Machine1,2025-06-04 18:01,20049956,
Machine1,2025-06-04 18:02,20049980.8,
Machine1,2025-06-04 18:03,20050006.4,
Machine1,2025-06-04 18:04,20050032.8,
Machine1,2025-06-04 18:05,20050058.4,
Machine1,2025-06-04 18:06,20050084.8,
Machine1,2025-06-04 18:07,20050111.2,
Machine1,2025-06-04 18:08,20050138.4,
Machine1,2025-06-04 18:09,20050156.8,
Machine1,2025-06-04 18:10,20050156.8,
Machine1,2025-06-04 18:11,20050156.8,
Machine1,2025-06-04 18:12,20050156.8,
Machine1,2025-06-04 18:13,20050157.6,
Machine1,2025-06-04 18:14,20050178.4,
Machine1,2025-06-04 18:15,20050202.4,
Machine1,2025-06-04 18:16,20050230.4,
Machine1,2025-06-04 18:17,20050261.6,
Machine1,2025-06-04 18:18,20050292.8,
Machine1,2025-06-04 18:20,20050321.6,
Machine1,2025-06-04 18:21,20050340.8,
Machine1,2025-06-04 18:22,20050361.6,
Machine1,2025-06-04 18:23,20050372.8,
Machine1,2025-06-04 18:24,20050372.8,
Machine1,2025-06-04 18:25,20050372.8,
Machine1,2025-06-04 18:26,20050372.8,
Machine1,2025-06-04 18:27,20050372.8,
Machine1,2025-06-04 18:28,20050372.8,
Machine1,2025-06-04 18:29,20050372.8,
Machine1,2025-06-04 18:30,20050372.8,
Machine1,2025-06-04 18:31,20050372.8,
Machine1,2025-06-04 18:32,20050372.8,
Machine1,2025-06-04 18:33,20050382.4,
Machine1,2025-06-04 18:34,20050396,
Machine1,2025-06-04 18:35,20050396,
Machine1,2025-06-04 18:36,20050396,
Machine1,2025-06-04 18:37,20050396,
Machine1,2025-06-04 18:38,20050396,
Machine1,2025-06-04 18:39,20050396,
Machine1,2025-06-04 18:40,20050396,
Machine1,2025-06-04 18:41,20050396,
Machine1,2025-06-04 18:42,20050396,
Machine1,2025-06-04 18:43,20050396,
Machine1,2025-06-04 18:44,20050396,
Machine1,2025-06-04 18:45,20050396,
Machine1,2025-06-04 18:46,20050396,
Machine1,2025-06-04 18:47,20050396,
Machine1,2025-06-04 18:48,20050416.8,
Machine1,2025-06-04 18:49,20050439.2,
Machine1,2025-06-04 18:50,20050460.8,
Machine1,2025-06-04 18:51,20050462.4,
Machine1,2025-06-04 18:52,20050462.4,
Machine1,2025-06-04 18:53,20050465.6,
Machine1,2025-06-04 18:54,20050486.4,
Machine1,2025-06-04 18:55,20050508.8,
Machine1,2025-06-04 18:56,20050532,
Machine1,2025-06-04 18:57,20050552,
Machine1,2025-06-04 18:58,20050573.6,
Machine1,2025-06-04 18:59,20050594.4,
Machine1,2025-06-04 19:00,20050615.2,
Machine1,2025-06-04 19:02,20050636.8,
Machine1,2025-06-04 19:03,20050656,
Machine1,2025-06-04 19:04,20050676.8,
Machine1,2025-06-04 19:05,20050696.8,
Machine1,2025-06-04 19:06,20050709.6,
Machine1,2025-06-04 19:07,20050709.6,
Machine1,2025-06-04 19:08,20050711.2,
Machine1,2025-06-04 19:09,20050721.6,
Machine1,2025-06-04 19:10,20050721.6,
Machine1,2025-06-04 19:11,20050721.6,
Machine1,2025-06-04 19:12,20050728,
Machine1,2025-06-04 19:13,20050742.4,
Machine1,2025-06-04 19:14,20050759.2,
Machine1,2025-06-04 19:15,20050778.4,
Machine1,2025-06-04 19:16,20050793.6,
Machine1,2025-06-04 19:17,20050808.8,
Machine1,2025-06-04 19:18,20050824.8,
Machine1,2025-06-04 19:19,20050840,
Machine1,2025-06-04 19:20,20050845.6,
Machine1,2025-06-04 19:21,20050845.6,
Machine1,2025-06-04 19:22,20050845.6,
Machine1,2025-06-04 19:23,20050845.6,
Machine1,2025-06-04 19:24,20050845.6,
Machine1,2025-06-04 19:25,20050845.6,
Machine1,2025-06-04 19:26,20050845.6,
Machine1,2025-06-04 19:27,20050845.6,
Machine1,2025-06-04 19:28,20050845.6,
Machine1,2025-06-04 19:29,20050845.6,
Machine1,2025-06-04 19:30,20050845.6,
Machine1,2025-06-04 19:31,20050845.6,
Machine1,2025-06-04 19:32,20050845.6,
Machine1,2025-06-04 19:33,20050845.6,
Machine1,2025-06-04 19:34,20050845.6,
Machine1,2025-06-04 19:35,20050845.6,
Machine1,2025-06-04 19:36,20050845.6,
Machine1,2025-06-04 19:37,20050845.6,
Machine1,2025-06-04 19:38,20050845.6,
Machine1,2025-06-04 19:39,20050845.6,
Machine1,2025-06-04 19:40,20050845.6,
Machine1,2025-06-04 19:41,20050845.6,
Machine1,2025-06-04 19:42,20050845.6,
Machine1,2025-06-04 19:43,20050845.6,
Machine1,2025-06-04 19:44,20050845.6,
Machine1,2025-06-04 19:45,20050845.6,
Machine1,2025-06-04 19:46,20050845.6,
Machine1,2025-06-04 19:47,20050845.6,
Machine1,2025-06-04 19:48,20050845.6,
Machine1,2025-06-04 19:49,20050845.6,
Machine1,2025-06-04 19:50,20050845.6,
Machine1,2025-06-04 19:51,20050845.6,
Machine1,2025-06-04 19:52,20050845.6,
Machine1,2025-06-04 19:53,20050845.6,
Machine1,2025-06-04 19:54,20050845.6,
Machine1,2025-06-04 19:55,20050845.6,
Machine1,2025-06-04 19:56,20050845.6,
Machine1,2025-06-04 19:57,20050845.6,
Machine1,2025-06-04 19:58,20050845.6,
Machine1,2025-06-04 19:59,20050845.6,
Machine1,2025-06-04 20:00,20050845.6,
Machine1,2025-06-04 20:02,20050847.2,
Machine1,2025-06-04 20:03,20050872.8,
Machine1,2025-06-04 20:04,20050892,
Machine1,2025-06-04 20:05,20050918.4,
Machine1,2025-06-04 20:06,20050944.8,
Machine1,2025-06-04 20:07,20050972,
Machine1,2025-06-04 20:08,20050996.8,
Machine1,2025-06-04 20:09,20051022.4,
Machine1,2025-06-04 20:10,20051048,
Machine1,2025-06-04 20:11,20051073.6,
Machine1,2025-06-04 20:12,20051090.4,
Machine1,2025-06-04 20:13,20051112.8,
Machine1,2025-06-04 20:14,20051136.8,
Machine1,2025-06-04 20:15,20051161.6,
Machine1,2025-06-04 20:16,20051185.6,
Machine1,2025-06-04 20:17,20051209.6,
Machine1,2025-06-04 20:18,20051234.4,
